iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,elapsed
13930,0.062352128,0.066583299,0.826300027,0.814693878,0.486312399,0.447688564,25.9308019
13940,0.062354003,0.066543304,0.82602777,0.813877551,0.484261501,0.446601942,25.94916669
13950,0.062345582,0.066522734,0.826572284,0.814693878,0.486704271,0.447688564,25.96492466
13960,0.062340723,0.066474433,0.828205826,0.813877551,0.489068826,0.446601942,25.97981381
13970,0.062350514,0.066523538,0.827661312,0.813061224,0.488278092,0.445520581,25.99780366
13980,0.062340462,0.066508551,0.827116798,0.813877551,0.495631454,0.451923077,26.01613144
13990,0.062338199,0.066516834,0.827116798,0.813877551,0.495631454,0.451923077,26.03250222
14000,0.062338199,0.066516834,0.827116798,0.813877551,0.495631454,0.451923077,26.04865174
14010,0.062340945,0.066514688,0.827389055,0.813877551,0.496825397,0.451923077,26.065641
14020,0.063002088,0.06691679,0.819221345,0.812244898,0.46191248,0.43902439,26.08390686
14030,0.062334353,0.066545798,0.826572284,0.813877551,0.492430279,0.451923077,26.10083533
14040,0.062334353,0.066545798,0.826572284,0.813877551,0.492430279,0.451923077,26.11790388
14050,0.062334353,0.066545798,0.826572284,0.813877551,0.492430279,0.451923077,26.13858097
14060,0.062340497,0.066579195,0.826300027,0.814693878,0.49122807,0.453012048,26.15338819
14070,0.063348431,0.066628151,0.822760686,0.815510204,0.423383525,0.39893617,26.17120435
14080,0.06233487,0.066565496,0.826300027,0.813877551,0.490415335,0.451923077,26.19055274
14090,0.062334046,0.066557443,0.827116798,0.813877551,0.494023904,0.451923077,26.20823637
14100,0.062883224,0.066274589,0.822488429,0.815510204,0.491419657,0.471962617,26.22448934
14110,0.062335336,0.066549391,0.826572284,0.813877551,0.491620112,0.451923077,26.24010194
14120,0.062334044,0.066557507,0.827116798,0.813877551,0.494023904,0.451923077,26.2559815
14130,0.062333378,0.066560395,0.826844541,0.813877551,0.492822967,0.451923077,26.27340422
14140,0.062427197,0.066475764,0.82602777,0.812244898,0.487570168,0.43902439,26.28891638
14150,0.062752028,0.067387206,0.824394228,0.813877551,0.494117647,0.451923077,26.30563643
14160,0.0623332,0.066562961,0.826844541,0.813877551,0.492822967,0.451923077,26.32109459
14170,0.063088049,0.067489258,0.820854887,0.807346939,0.477777778,0.448598131,26.33435561
14180,0.062369601,0.066706112,0.825755513,0.814693878,0.497645212,0.45823389,26.34823247
14190,0.062349906,0.066532747,0.827389055,0.814693878,0.496825397,0.455635492,26.36008474
14200,0.062330568,0.066520159,0.826300027,0.813877551,0.486312399,0.451923077,26.37371768
14210,0.062334554,0.066602939,0.826300027,0.813877551,0.487138264,0.451923077,26.39143341
14220,0.062370766,0.06651035,0.826844541,0.813877551,0.484602917,0.446601942,26.40416204
14230,0.062486854,0.066827386,0.826572284,0.815510204,0.490807354,0.456730769,26.41860112
14240,0.062416952,0.06661859,0.82602777,0.815510204,0.490023943,0.45410628,26.43111793
14250,0.062449866,0.066567191,0.826300027,0.816326531,0.472727273,0.441687345,26.44444012
14260,0.063865161,0.06711978,0.815682004,0.811428571,0.380603843,0.377358491,26.45809496
14270,0.062331413,0.066470593,0.826572284,0.814693878,0.486704271,0.453012048,26.47138544
14280,0.062327884,0.06649324,0.826300027,0.813877551,0.486312399,0.451923077,26.48398532
14290,0.062327375,0.066486932,0.826300027,0.813877551,0.486312399,0.451923077,26.49701715
14300,0.062394205,0.066770533,0.824394228,0.813061224,0.48441247,0.445520581,26.50970236
14310,0.062327953,0.066548654,0.825483256,0.813877551,0.485140562,0.451923077,26.52323751
14320,0.062326324,0.066469955,0.826844541,0.813877551,0.487096774,0.451923077,26.53833698
14330,0.062327762,0.066528542,0.826572284,0.813877551,0.487530169,0.451923077,26.55284402
14340,0.062337593,0.066509279,0.826844541,0.814693878,0.489566613,0.455635492,26.56547411
14350,0.062325378,0.066547595,0.826572284,0.814693878,0.487530169,0.453012048,26.57990903
14360,0.06235754,0.066682524,0.82602777,0.813877551,0.484261501,0.449275362,26.59166464
14370,0.062369132,0.066572732,0.826572284,0.813061224,0.494042891,0.448192771,26.60484675
14380,0.062318764,0.066558528,0.825755513,0.813877551,0.492868463,0.451923077,26.61990619
14390,0.062320666,0.066545976,0.825755513,0.813061224,0.489633174,0.448192771,26.63471567
14400,0.062317769,0.066506769,0.826300027,0.813877551,0.490415335,0.449275362,26.64713091
14410,0.062317769,0.066506769,0.826300027,0.813877551,0.490415335,0.449275362,26.65994262
14420,0.062317682,0.066509717,0.826300027,0.813877551,0.490415335,0.449275362,26.67704289
14430,0.062317348,0.066497833,0.826300027,0.813877551,0.490415335,0.449275362,26.69094504
14440,0.062396854,0.066478268,0.826300027,0.813061224,0.47875817,0.4400978,26.70730865
14450,0.062336773,0.066503038,0.825755513,0.814693878,0.488817891,0.450363196,26.72044923
14460,0.062330212,0.066537315,0.826572284,0.815510204,0.492430279,0.45410628,26.7360033
14470,0.062332172,0.066558856,0.825210999,0.813877551,0.494488189,0.451923077,26.75042878
14480,0.062314827,0.066514031,0.825755513,0.814693878,0.492063492,0.453012048,26.76383782
14490,0.062375214,0.066521085,0.826572284,0.812244898,0.491620112,0.441747573,26.78019501
14500,0.062314549,0.066515639,0.825755513,0.814693878,0.492063492,0.453012048,26.79576117
14510,0.062314716,0.066512195,0.825755513,0.814693878,0.492063492,0.453012048,26.81032447
14520,0.062369133,0.066587511,0.825210999,0.813877551,0.4984375,0.457142857,26.82490023
14530,0.062895588,0.067541667,0.827116798,0.811428571,0.521477016,0.466512702,26.83760205
14540,0.06230606,0.066538756,0.826572284,0.813061224,0.485044462,0.445520581,26.85218121
14550,0.062304704,0.066507697,0.827116798,0.813061224,0.48582996,0.445520581,26.86887445
14560,0.062314109,0.066518896,0.826572284,0.813877551,0.482534525,0.449275362,26.88413288
14570,0.062339401,0.066433777,0.827389055,0.813061224,0.482871126,0.445520581,26.89628532
14580,0.062305457,0.066512111,0.828205826,0.813061224,0.488240065,0.445520581,26.91165363
14590,0.062341069,0.066583233,0.826572284,0.814693878,0.482534525,0.453012048,26.92440945
14600,0.06232759,0.066582916,0.828205826,0.814693878,0.489068826,0.453012048,26.93709579
14610,0.062361889,0.066588215,0.827116798,0.812244898,0.48582996,0.444444444,26.95063321
14620,0.062310103,0.066545619,0.827933569,0.813877551,0.487012987,0.446601942,26.96330785
14630,0.062296872,0.066524096,0.827933569,0.813061224,0.487844408,0.445520581,26.97674558
14640,0.062290259,0.066570678,0.826844541,0.814693878,0.489566613,0.453012048,26.98929411
14650,0.062290397,0.066583146,0.826844541,0.814693878,0.489566613,0.453012048,27.00323818
14660,0.062293587,0.066580545,0.826572284,0.814693878,0.487530169,0.453012048,27.01748658
14670,0.062289493,0.066575633,0.826844541,0.814693878,0.489566613,0.453012048,27.03029904
14680,0.062311088,0.066565018,0.828205826,0.814693878,0.488240065,0.447688564,27.04352608
14690,0.06228891,0.066559504,0.826572284,0.814693878,0.488353414,0.453012048,27.05841146
14700,0.062293905,0.066581985,0.826572284,0.814693878,0.488353414,0.453012048,27.07475921
14710,0.062298313,0.066615638,0.82602777,0.814693878,0.487570168,0.453012048,27.08710385
14720,0.062291962,0.066559164,0.826572284,0.814693878,0.487530169,0.453012048,27.10187633
14730,0.06228903,0.066550514,0.827116798,0.813877551,0.489139179,0.449275362,27.11659104
14740,0.0630816,0.067492515,0.824394228,0.804897959,0.529540481,0.483801296,27.13169655
14750,0.062295735,0.066590788,0.826844541,0.814693878,0.488745981,0.453012048,27.14694667
14760,0.062304817,0.066599107,0.826572284,0.813877551,0.488353414,0.449275362,27.16455101
14770,0.062346194,0.066527841,0.827933569,0.815510204,0.4944,0.456730769,27.18462812
14780,0.062336475,0.066569596,0.827933569,0.812244898,0.493589744,0.441747573,27.20017049
14790,0.062288254,0.066564103,0.826844541,0.814693878,0.488745981,0.453012048,27.21920662
14800,0.062516403,0.066691286,0.824938742,0.814693878,0.453695837,0.422391858,27.23831411
14810,0.062285514,0.066570055,0.826572284,0.814693878,0.489174018,0.453012048,27.25558882
14820,0.06228446,0.066482435,0.827116798,0.814693878,0.489139179,0.453012048,27.27355224
14830,0.062281935,0.066552581,0.827116798,0.814693878,0.488315874,0.453012048,27.288768
14840,0.062965233,0.067876016,0.8233052,0.806530612,0.473641525,0.428915663,27.30514331
14850,0.062347134,0.066493299,0.827116798,0.813061224,0.47993448,0.4400978,27.32395364
14860,0.062748348,0.067264711,0.817587803,0.812244898,0.470774092,0.452380952,27.34019944
14870,0.062364707,0.066536234,0.827933569,0.813061224,0.483660131,0.4400978,27.35729254
14880,0.062287686,0.066542311,0.828205826,0.814693878,0.491539081,0.450363196,27.37550554
14890,0.062296181,0.066586262,0.827933569,0.816326531,0.492776886,0.457831325,27.39043585
14900,0.062278062,0.066519003,0.829022597,0.814693878,0.4976,0.453012048,27.40536351
14910,0.062296483,0.066437053,0.82875034,0.816326531,0.493150685,0.455205811,27.42374189
14920,0.062276551,0.066515501,0.828205826,0.814693878,0.493985565,0.453012048,27.43927482
14930,0.062275832,0.066505258,0.828478083,0.814693878,0.492753623,0.453012048,27.45703926
14940,0.062286004,0.066549837,0.828478083,0.815510204,0.492753623,0.45410628,27.47314687
14950,0.062337509,0.066386068,0.828205826,0.816326531,0.496408619,0.46300716,27.49069155
14960,0.062295219,0.066584453,0.827116798,0.816326531,0.493216281,0.460431655,27.50762379
14970,0.062292475,0.066561027,0.828205826,0.815510204,0.491539081,0.45410628,27.524186
14980,0.06292212,0.067132095,0.822216172,0.804897959,0.515219005,0.465324385,27.54186171
14990,0.0623084,0.066297433,0.826572284,0.815510204,0.486704271,0.45410628,27.56069734
15000,0.062344847,0.066398925,0.828205826,0.812244898,0.480658436,0.430693069,27.58069327
15010,0.062277705,0.066500958,0.827933569,0.815510204,0.491143317,0.45410628,27.59991932
15020,0.062307952,0.066523762,0.829022597,0.815510204,0.491909385,0.45410628,27.61654308
15030,0.062274609,0.066492718,0.827661312,0.814693878,0.491566265,0.453012048,27.63447667
15040,0.062276926,0.066466044,0.82875034,0.814693878,0.496397118,0.453012048,27.64977966
15050,0.062281571,0.06651456,0.827116798,0.814693878,0.491593275,0.453012048,27.66697961
15060,0.062277634,0.066468367,0.828205826,0.814693878,0.493172691,0.453012048,27.68298262
15070,0.062278103,0.066395549,0.827661312,0.814693878,0.49074819,0.453012048,27.70289058
15080,0.062372825,0.066619438,0.827389055,0.814693878,0.5046875,0.45823389,27.71937917
15090,0.062412645,0.066531846,0.825483256,0.813877551,0.500389712,0.462264151,27.7343816
15100,0.062317263,0.066343743,0.828205826,0.814693878,0.493172691,0.453012048,27.74960113
15110,0.062273803,0.066490482,0.828205826,0.814693878,0.491539081,0.453012048,27.76542253
15120,0.062295869,0.066452688,0.826572284,0.815510204,0.484210526,0.456730769,27.78273424
15130,0.062274002,0.0664913,0.828205826,0.814693878,0.4923572,0.453012048,27.80300091
15140,0.062278166,0.066461991,0.828205826,0.816326531,0.494795837,0.460431655,27.82166927
15150,0.062275099,0.066612824,0.826300027,0.815510204,0.48381877,0.456730769,27.84005633
15160,0.062375907,0.066666724,0.827933569,0.814693878,0.491961415,0.455635492,27.8561545
15170,0.062277914,0.066533729,0.826300027,0.813877551,0.480456026,0.446601942,27.87357836
15180,0.062282506,0.066585254,0.829022597,0.815510204,0.495987159,0.459330144,27.88920568
15190,0.06226096,0.066494915,0.828205826,0.815510204,0.493172691,0.456730769,27.90432894
15200,0.062260464,0.066481568,0.828478083,0.815510204,0.493569132,0.456730769,27.91966363
15210,0.062287007,0.066509206,0.82602777,0.815510204,0.496453901,0.456730769,27.93625379
15220,0.062261178,0.06647848,0.828205826,0.815510204,0.4923572,0.456730769,27.95246033
15230,0.062258991,0.066498737,0.82875034,0.815510204,0.493150685,0.456730769,27.96859927
15240,0.062258815,0.066497958,0.82875034,0.815510204,0.493150685,0.456730769,27.98796805
15250,0.062292284,0.066444247,0.826844541,0.813877551,0.471760797,0.441176471,28.00507587
15260,0.062312151,0.066313232,0.828205826,0.817142857,0.491539081,0.461538462,28.02278517
15270,0.062257414,0.066492497,0.827661312,0.816326531,0.486618005,0.457831325,28.039455
15280,0.062303074,0.06654267,0.826572284,0.816326531,0.488353414,0.46300716,28.0545235
15290,0.062257414,0.066492497,0.827661312,0.816326531,0.486618005,0.457831325,28.07279314
15300,0.062268744,0.066536107,0.827933569,0.817142857,0.490322581,0.461538462,28.08971104
15310,0.062271356,0.066577492,0.827116798,0.816326531,0.48415922,0.457831325,28.1116047
15320,0.062256957,0.066502559,0.827933569,0.816326531,0.487844408,0.457831325,28.12949033
15330,0.062269856,0.066547351,0.827389055,0.816326531,0.489533011,0.460431655,28.14543785
15340,0.062273196,0.066540234,0.829022597,0.816326531,0.495987159,0.46300716,28.16170291
15350,0.062321886,0.066759481,0.826844541,0.816326531,0.504672897,0.46300716,28.17733098
15360,0.062284982,0.066633998,0.826844541,0.816326531,0.482926829,0.457831325,28.19508787
15370,0.062255546,0.06653539,0.827933569,0.816326531,0.488673139,0.457831325,28.21103576
15380,0.062252469,0.066539413,0.828205826,0.815510204,0.4923572,0.456730769,28.23114799
15390,0.062252469,0.066539413,0.828205826,0.815510204,0.4923572,0.456730769,28.24797414
15400,0.062361136,0.066766514,0.826572284,0.816326531,0.482534525,0.457831325,28.26449293
15410,0.062245225,0.066502356,0.828205826,0.815510204,0.491539081,0.456730769,28.28189035
15420,0.062244098,0.066502075,0.827661312,0.815510204,0.49074819,0.456730769,28.29930439
15430,0.06232175,0.066377737,0.827661312,0.817959184,0.493194556,0.470308789,28.31667614
15440,0.062248082,0.066422891,0.829022597,0.815510204,0.493548387,0.456730769,28.33284869
15450,0.062244437,0.0665009,0.827661312,0.815510204,0.49074819,0.456730769,28.35005468
15460,0.062249218,0.066515531,0.828205826,0.815510204,0.493985565,0.456730769,28.36874494
15470,0.062259808,0.066494583,0.826844541,0.815510204,0.487096774,0.456730769,28.38595017
15480,0.062245736,0.066539253,0.826844541,0.815510204,0.487096774,0.456730769,28.40326793
15490,0.062253674,0.066478509,0.828478083,0.815510204,0.494382022,0.456730769,28.42142996
15500,0.062249998,0.066544328,0.826300027,0.815510204,0.488782051,0.456730769,28.43683489
15510,0.06241064,0.066335651,0.825755513,0.816326531,0.465776294,0.43324937,28.4537105
15520,0.06224255,0.06649798,0.827661312,0.815510204,0.489104116,0.456730769,28.47167278
15530,0.062239124,0.066511404,0.827661312,0.815510204,0.489104116,0.456730769,28.48860163
15540,0.062237946,0.066494656,0.827933569,0.815510204,0.490322581,0.456730769,28.50425916
15550,0.062236097,0.066495907,0.828205826,0.814693878,0.490718321,0.453012048,28.52024707
15560,0.062247458,0.066546337,0.827661312,0.815510204,0.489104116,0.456730769,28.53768716
15570,0.062236191,0.066506476,0.827933569,0.814693878,0.489499192,0.453012048,28.55567965
15580,0.062230766,0.066551647,0.827933569,0.813877551,0.500789889,0.451923077,28.57339462
15590,0.062230766,0.066551647,0.827933569,0.813877551,0.500789889,0.451923077,28.58971556
15600,0.062221013,0.066493808,0.828478083,0.814693878,0.492753623,0.453012048,28.60467948
15610,0.062237978,0.06651086,0.827661312,0.814693878,0.501182033,0.453012048,28.62000738
15620,0.062222043,0.066490246,0.828478083,0.814693878,0.492753623,0.453012048,28.63550935
15630,0.062217782,0.066562826,0.82875034,0.815510204,0.506666667,0.459330144,28.65306536
15640,0.062218593,0.06654492,0.829022597,0.815510204,0.507064364,0.459330144,28.6685273
15650,0.062217468,0.066566686,0.82875034,0.815510204,0.506666667,0.459330144,28.68402662
15660,0.062263891,0.066585008,0.826844541,0.815510204,0.488745981,0.448780488,28.69954369
15670,0.062240929,0.066645146,0.828478083,0.816326531,0.508580343,0.46300716,28.71624826
15680,0.062244594,0.066707534,0.829022597,0.814693878,0.503164557,0.455635492,28.73279273
15690,0.062272281,0.066694225,0.827661312,0.813061224,0.507392996,0.453460621,28.74826449
15700,0.062245777,0.066732252,0.829022597,0.814693878,0.503164557,0.455635492,28.76395109
15710,0.062213955,0.066600294,0.830111625,0.815510204,0.507886435,0.459330144,28.78534257
15720,0.062213955,0.066600294,0.830111625,0.815510204,0.507886435,0.459330144,28.80240923
15730,0.062291962,0.06658206,0.828478083,0.813877551,0.489465154,0.446601942,28.81895786
15740,0.062213698,0.066606414,0.829294854,0.815510204,0.504347826,0.459330144,28.83625522
15750,0.062222352,0.06662603,0.828205826,0.815510204,0.499603489,0.459330144,28.85134412
15760,0.062220626,0.066587588,0.830111625,0.816326531,0.503974563,0.460431655,28.86693217
15770,0.062218819,0.066731227,0.82875034,0.815510204,0.501979414,0.459330144,28.88246397
15780,0.062213367,0.066628162,0.828478083,0.815510204,0.501582278,0.459330144,28.89924442
15790,0.062213367,0.066628162,0.828478083,0.815510204,0.501582278,0.459330144,28.91805061
15800,0.062213872,0.066648401,0.82875034,0.815510204,0.502766798,0.459330144,28.934603
15810,0.06222406,0.066589449,0.829839368,0.816326531,0.501197127,0.457831325,28.95464538
15820,0.062303783,0.066651469,0.824938742,0.814693878,0.4681555,0.442260442,28.97158858
15830,0.062210801,0.066620239,0.82875034,0.814693878,0.502766798,0.455635492,28.99060923
15840,0.062214483,0.0665478,0.829294854,0.816326531,0.503562945,0.46300716,29.01008561
15850,0.062570065,0.067359747,0.826844541,0.812244898,0.520361991,0.465116279,29.02708733
15860,0.062206303,0.066656051,0.828478083,0.815510204,0.5,0.459330144,29.04320815
15870,0.062231216,0.066660262,0.828478083,0.817142857,0.498407643,0.461538462,29.05944527
15880,0.062202522,0.06661613,0.829839368,0.815510204,0.505146477,0.459330144,29.07800225
15890,0.062200672,0.066629287,0.828478083,0.815510204,0.502369668,0.459330144,29.09314891
15900,0.062200765,0.066627655,0.828478083,0.815510204,0.502369668,0.459330144,29.1100653
15910,0.062200084,0.066626104,0.828478083,0.815510204,0.502369668,0.459330144,29.12583723
15920,0.062209744,0.066596868,0.829567111,0.816326531,0.502384738,0.460431655,29.14564023
15930,0.062251397,0.066546476,0.828205826,0.814693878,0.498808578,0.455635492,29.16717707
15940,0.062225652,0.066702888,0.82875034,0.816326531,0.502766798,0.46300716,29.18607727
15950,0.062203997,0.06661297,0.828478083,0.815510204,0.502369668,0.459330144,29.2015747
15960,0.062483199,0.066667358,0.824121971,0.812244898,0.455311973,0.422110553,29.2162441
15970,0.062207213,0.066567455,0.829294854,0.815510204,0.505910165,0.459330144,29.23289807
15980,0.062210017,0.066663588,0.828478083,0.815510204,0.500792393,0.459330144,29.24790125
15990,0.062250492,0.066769289,0.827933569,0.813061224,0.499207607,0.453460621,29.26579255
16000,0.062199359,0.066638011,0.828478083,0.815510204,0.500792393,0.459330144,29.28369141
16010,0.062202826,0.066627047,0.82875034,0.815510204,0.501189532,0.459330144,29.30090872
16020,0.062199307,0.066636359,0.828478083,0.815510204,0.500792393,0.459330144,29.31809168
16030,0.06222738,0.066485669,0.826844541,0.816326531,0.492822967,0.460431655,29.33596901
16040,0.062197206,0.066617896,0.829294854,0.815510204,0.504347826,0.459330144,29.35222047
16050,0.062232439,0.066514227,0.828205826,0.814693878,0.497211155,0.444987775,29.36790595
16060,0.062196141,0.066588619,0.830111625,0.815510204,0.506329114,0.459330144,29.38345322
16070,0.062196258,0.066590866,0.830111625,0.815510204,0.506329114,0.459330144,29.39912472
16080,0.062196141,0.066588619,0.830111625,0.815510204,0.506329114,0.459330144,29.41443715
16090,0.06221669,0.066658167,0.829567111,0.813061224,0.507086614,0.456057007,29.43126971
16100,0.062232879,0.066654546,0.82875034,0.815510204,0.500397141,0.459330144,29.44674298
16110,0.062957719,0.066910852,0.824121971,0.811428571,0.43826087,0.396866841,29.46492049
16120,0.062222502,0.066442075,0.82875034,0.816326531,0.500397141,0.460431655,29.48244704
16130,0.062196031,0.066645711,0.829839368,0.815510204,0.504361618,0.459330144,29.50383852
16140,0.062291976,0.066822646,0.827389055,0.814693878,0.4928,0.455635492,29.52024366
16150,0.062207438,0.066604786,0.828478083,0.815510204,0.497607656,0.456730769,29.53635127
16160,0.062229222,0.066702242,0.827933569,0.816326531,0.511591963,0.468085106,29.55193706
16170,0.062197027,0.066603762,0.828205826,0.815510204,0.504320503,0.459330144,29.56742468
16180,0.062188394,0.066616549,0.829294854,0.814693878,0.501985703,0.453012048,29.58707626
16190,0.062209237,0.066615732,0.828205826,0.814693878,0.496408619,0.450363196,29.60680827
16200,0.064799229,0.070397221,0.818132317,0.803265306,0.569032258,0.522772277,29.62212145
16210,0.062187338,0.06660745,0.829294854,0.813877551,0.501985703,0.451923077,29.63821773
16220,0.062191074,0.066627161,0.829294854,0.813877551,0.506687648,0.451923077,29.65428342
16230,0.062187165,0.066659208,0.829294854,0.813877551,0.501193317,0.451923077,29.66994888
16240,0.062186216,0.066601644,0.829294854,0.813877551,0.501985703,0.451923077,29.68738029
16250,0.062194212,0.066618463,0.830656139,0.815510204,0.507911392,0.459330144,29.70356757
16260,0.063124809,0.066800471,0.821671658,0.810612245,0.425942156,0.402061856,29.72214833
16270,0.062194999,0.066472815,0.829294854,0.813877551,0.501985703,0.451923077,29.74197209
16280,0.062197984,0.066570768,0.829022597,0.816326531,0.500794913,0.460431655,29.76124534
16290,0.062191321,0.066635017,0.829294854,0.815510204,0.500398406,0.459330144,29.77725289
16300,0.062215833,0.066562779,0.829839368,0.814693878,0.498797113,0.450363196,29.79596165
16310,0.062184566,0.06660618,0.829294854,0.814693878,0.501193317,0.455635492,29.81323938
16320,0.062185179,0.066572001,0.829567111,0.814693878,0.500797448,0.455635492,29.83231666
16330,0.062187852,0.066622503,0.830111625,0.814693878,0.503184713,0.455635492,29.84736742
16340,0.062184162,0.066588466,0.830111625,0.814693878,0.502392344,0.455635492,29.8617695
16350,0.062277622,0.066507577,0.829022597,0.815510204,0.4976,0.459330144,29.87524537
16360,0.06220521,0.066473408,0.826844541,0.814693878,0.49201278,0.455635492,29.89020022
16370,0.062204686,0.066650701,0.82875034,0.816326531,0.501189532,0.46300716,29.90463778
16380,0.062193941,0.066553678,0.828205826,0.815510204,0.493985565,0.456730769,29.91716328
16390,0.062180917,0.06659547,0.830111625,0.814693878,0.503974563,0.455635492,29.93197277
16400,0.063867146,0.067184808,0.818676831,0.810612245,0.379888268,0.359116022,29.94760877
16410,0.062210299,0.06672312,0.829022597,0.814693878,0.495987159,0.453012048,29.96018449
16420,0.062319978,0.066453442,0.826572284,0.814693878,0.47311828,0.436724566,29.97273679
16430,0.062203106,0.066703282,0.82875034,0.813877551,0.498004789,0.451923077,29.98555529
16440,0.062309006,0.06691248,0.825210999,0.815510204,0.492088608,0.459330144,30.00096022
16450,0.06229792,0.066357593,0.825755513,0.814693878,0.487179487,0.453012048,30.0154718
16460,0.062198651,0.066611266,0.829294854,0.813877551,0.497998399,0.451923077,30.02838771
16470,0.062179401,0.066577575,0.829839368,0.813877551,0.501992032,0.451923077,30.04066514
16480,0.062178596,0.066585891,0.829567111,0.813877551,0.500797448,0.451923077,30.05345419
16490,0.062178417,0.066582885,0.829567111,0.813877551,0.500797448,0.451923077,30.0696728
16500,0.062189917,0.066600354,0.829022597,0.814693878,0.4976,0.453012048,30.0855599
16510,0.062183713,0.066580791,0.82875034,0.813877551,0.497202238,0.449275362,30.09920795
16520,0.062178417,0.066582885,0.829567111,0.813877551,0.500797448,0.451923077,30.11163829
16530,0.062177727,0.066583555,0.829294854,0.813877551,0.499600958,0.451923077,30.12553894
16540,0.062175801,0.066588633,0.829567111,0.813877551,0.500797448,0.451923077,30.13827475
16550,0.062175801,0.066588633,0.829567111,0.813877551,0.500797448,0.451923077,30.15276518
16560,0.062175745,0.066588284,0.829567111,0.813877551,0.500797448,0.451923077,30.165174
16570,0.062582656,0.067384117,0.826844541,0.810612245,0.521804511,0.462962963,30.18165504
16580,0.062189153,0.066662274,0.828478083,0.813877551,0.496,0.451923077,30.19606919
16590,0.062175941,0.066621835,0.829567111,0.814693878,0.500797448,0.453012048,30.2116346
16600,0.062196469,0.066790199,0.829294854,0.812244898,0.501985703,0.449760766,30.22502966
16610,0.062226214,0.066735797,0.825755513,0.813877551,0.491255962,0.457142857,30.23711716
16620,0.062173749,0.066594899,0.829294854,0.813877551,0.500398406,0.451923077,30.2506255
16630,0.062425849,0.066350404,0.826844541,0.813877551,0.503900156,0.464788732,30.26301092
16640,0.062173016,0.066633771,0.829567111,0.813877551,0.503174603,0.451923077,30.2778389
16650,0.062230149,0.066537375,0.830111625,0.813877551,0.498392283,0.446601942,30.29160815
16660,0.062169111,0.066600905,0.82875034,0.813877551,0.498004789,0.451923077,30.30623225
16670,0.062167152,0.066617745,0.82875034,0.813877551,0.498804781,0.451923077,30.31998526
16680,0.062166817,0.066603283,0.82875034,0.813877551,0.498804781,0.451923077,30.33168687
16690,0.062177802,0.066618313,0.829022597,0.813877551,0.4976,0.451923077,30.34843221
16700,0.062186304,0.066582032,0.828478083,0.813877551,0.491935484,0.446601942,30.36126355
16710,0.062211286,0.066624196,0.829022597,0.813877551,0.496794872,0.446601942,30.37584044
16720,0.062164426,0.06658383,0.828478083,0.813877551,0.496,0.451923077,30.38844108
16730,0.062163868,0.066574976,0.828205826,0.813877551,0.495603517,0.451923077,30.40291716
16740,0.062217915,0.066408903,0.825483256,0.813877551,0.485966319,0.449275362,30.41739097
16750,0.062163149,0.066573165,0.827933569,0.813877551,0.4944,0.451923077,30.43089516
16760,0.062163149,0.066573165,0.827933569,0.813877551,0.4944,0.451923077,30.44733957
16770,0.06217142,0.066563626,0.827389055,0.813877551,0.49117175,0.449275362,30.45939573
16780,0.062192927,0.066669252,0.828205826,0.814693878,0.494795837,0.455635492,30.47360297
16790,0.062163149,0.066573165,0.827933569,0.813877551,0.4944,0.451923077,30.48840755
16800,0.062161739,0.066613523,0.82875034,0.814693878,0.497202238,0.453012048,30.5001877
16810,0.063773779,0.067245378,0.819221345,0.809795918,0.397459165,0.381962865,30.51509535
16820,0.062502231,0.066911985,0.826300027,0.812244898,0.518126888,0.465116279,30.53208386
16830,0.062161684,0.066613211,0.82875034,0.814693878,0.497202238,0.453012048,30.54508926
16840,0.062161684,0.066613211,0.82875034,0.814693878,0.497202238,0.453012048,30.56072678
16850,0.062199178,0.066646269,0.829567111,0.813061224,0.503174603,0.453460621,30.57749402
16860,0.062633758,0.066796898,0.824394228,0.814693878,0.448246364,0.41943734,30.59229029
16870,0.062292043,0.066701608,0.825755513,0.816326531,0.464882943,0.444444444,30.6054286
16880,0.062161301,0.066612092,0.82875034,0.813877551,0.498004789,0.451923077,30.62033021
16890,0.062159148,0.066606936,0.82875034,0.813877551,0.496397118,0.451923077,30.63512724
16900,0.062159148,0.066606936,0.82875034,0.813877551,0.496397118,0.451923077,30.64715206
16910,0.062174913,0.066660287,0.827661312,0.813877551,0.492381716,0.451923077,30.66508225
16920,0.062274351,0.066341053,0.828205826,0.816326531,0.495603517,0.46300716,30.68182609
16930,0.062159148,0.066606936,0.82875034,0.813877551,0.496397118,0.451923077,30.69785931
16940,0.062162405,0.066634225,0.829294854,0.813877551,0.501985703,0.451923077,30.71670401
16950,0.062159085,0.066607803,0.828478083,0.813877551,0.495192308,0.451923077,30.73213121
16960,0.062159005,0.06661118,0.82875034,0.813877551,0.496397118,0.451923077,30.74969024
16970,0.063650693,0.068966034,0.821399401,0.811428571,0.566137566,0.525667351,30.76602855
16980,0.062174824,0.066642066,0.830383882,0.812244898,0.503585657,0.449760766,30.7813742
16990,0.062158595,0.066609968,0.82875034,0.813877551,0.496397118,0.451923077,30.8014634
17000,0.062187504,0.066711685,0.827933569,0.813877551,0.492776886,0.451923077,30.817935
17010,0.063896572,0.069280646,0.822488429,0.812244898,0.553424658,0.512711864,30.83379
17020,0.062714067,0.067806699,0.823849714,0.815510204,0.545964912,0.515021459,30.85263167
