iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,elapsed
3150,0.06409354,0.064498517,0.823849714,0.811428571,0.488537549,0.437956204,4.731331485
3160,0.064055678,0.06436358,0.823577457,0.812244898,0.490566038,0.444444444,4.743821488
3170,0.064053195,0.064349648,0.8233052,0.812244898,0.489378442,0.444444444,4.757227125
3180,0.064038383,0.064446292,0.824666485,0.812244898,0.497659906,0.444444444,4.769098274
3190,0.064050969,0.064523316,0.824938742,0.814693878,0.492501973,0.444987775,4.783050272
3200,0.064024561,0.064448437,0.8233052,0.812244898,0.482868526,0.43627451,4.794586506
3210,0.064312042,0.064537581,0.823849714,0.809795918,0.513167795,0.461893764,4.805150471
3220,0.06403118,0.064599316,0.824394228,0.810612245,0.508009153,0.447619048,4.818209111
3230,0.063996083,0.064407297,0.825755513,0.811428571,0.492868463,0.432432432,4.829254489
3240,0.064213615,0.06450274,0.824938742,0.810612245,0.458298231,0.395833333,4.843446625
3250,0.063981823,0.064336398,0.825483256,0.811428571,0.493280632,0.432432432,4.855382717
3260,0.063982329,0.064342316,0.825483256,0.811428571,0.493280632,0.432432432,4.868333747
3270,0.063999977,0.064388117,0.824394228,0.809795918,0.487688642,0.430317848,4.880239632
3280,0.063978173,0.064319276,0.825483256,0.809795918,0.494080505,0.430317848,4.893493106
3290,0.063970403,0.064266017,0.825755513,0.809795918,0.494470774,0.430317848,4.904696311
3300,0.063969966,0.064254429,0.825755513,0.809795918,0.494470774,0.430317848,4.916538006
3310,0.063976587,0.064526287,0.82602777,0.810612245,0.481751825,0.411167513,4.934868435
3320,0.063960369,0.064321596,0.825755513,0.813061224,0.488817891,0.434567901,4.948765305
3330,0.063949675,0.064314747,0.824121971,0.811428571,0.490536278,0.435207824,4.963193431
3340,0.063953087,0.06425039,0.824121971,0.809795918,0.488924051,0.435835351,4.980790974
3350,0.063938689,0.06429904,0.825210999,0.811428571,0.49047619,0.432432432,4.99750158
3360,0.064110426,0.064493192,0.8233052,0.813877551,0.455079765,0.412371134,5.014220491
3370,0.063940422,0.064273402,0.824121971,0.812244898,0.4832,0.433497537,5.031936592
3380,0.064012077,0.064372508,0.824394228,0.813061224,0.502698535,0.456057007,5.049388388
3390,0.063918311,0.064303344,0.8233052,0.811428571,0.483691329,0.432432432,5.064599994
3400,0.064411876,0.06453445,0.820310373,0.813061224,0.510385757,0.473563218,5.084425641
3410,0.063957788,0.064218925,0.8233052,0.814693878,0.482043097,0.442260442,5.102419642
3420,0.063952788,0.064354029,0.827389055,0.813877551,0.490353698,0.43,5.120309811
3430,0.063897951,0.06431885,0.825210999,0.811428571,0.4864,0.432432432,5.135194434
3440,0.063895888,0.064282468,0.823577457,0.812244898,0.483253589,0.43627451,5.148327457
3450,0.063898429,0.064316318,0.824938742,0.811428571,0.485188151,0.432432432,5.162209225
3460,0.063881742,0.064285313,0.824394228,0.811428571,0.487688642,0.432432432,5.177229399
3470,0.063874908,0.06428228,0.824394228,0.811428571,0.487688642,0.432432432,5.192602986
3480,0.06387252,0.064284091,0.824394228,0.811428571,0.487688642,0.432432432,5.206712813
3490,0.063872921,0.064289361,0.824394228,0.811428571,0.487688642,0.432432432,5.220091265
3500,0.063889532,0.064148621,0.824938742,0.809795918,0.487649402,0.433090024,5.235908888
3510,0.063876207,0.064327774,0.823849714,0.811428571,0.486100079,0.432432432,5.250335504
3520,0.063898651,0.06448186,0.821671658,0.810612245,0.47974583,0.425742574,5.265486322
3530,0.063878726,0.06422458,0.824121971,0.811428571,0.486486486,0.432432432,5.284629302
3540,0.064978946,0.065090959,0.819221345,0.809795918,0.382899628,0.336182336,5.302389205
3550,0.063862184,0.064360473,0.824938742,0.811428571,0.487649402,0.432432432,5.317197935
3560,0.063858474,0.064396688,0.823577457,0.810612245,0.485714286,0.431372549,5.333527558
3570,0.063856399,0.064400202,0.824394228,0.813877551,0.483586869,0.435643564,5.34923342
3580,0.06386937,0.064425735,0.824121971,0.813877551,0.4832,0.435643564,5.367015222
3590,0.063855205,0.064394029,0.824394228,0.813877551,0.483586869,0.435643564,5.381588718
3600,0.063859408,0.064391009,0.824938742,0.813877551,0.48436247,0.435643564,5.397819416
3610,0.063879086,0.064437656,0.825210999,0.812244898,0.483091787,0.427860697,5.418074749
3620,0.063855427,0.064393387,0.824394228,0.813877551,0.483586869,0.435643564,5.435374758
3630,0.063884854,0.064514261,0.822488429,0.811428571,0.475884244,0.421052632,5.448345423
3640,0.063854395,0.064404514,0.8233052,0.812244898,0.481215028,0.430693069,5.465654114
3650,0.063868525,0.064404872,0.823577457,0.813061224,0.4816,0.431761787,5.488655597
3660,0.063852946,0.064408291,0.8233052,0.813061224,0.481215028,0.431761787,5.50400842
3670,0.063850887,0.064393839,0.823849714,0.813061224,0.481985588,0.431761787,5.518282495
3680,0.06407391,0.06471195,0.821399401,0.808979592,0.514074074,0.455813953,5.532886951
3690,0.064208512,0.064790285,0.820854887,0.807346939,0.53,0.473214286,5.551515292
3700,0.063848572,0.064366742,0.824121971,0.813877551,0.482371795,0.432835821,5.57003451
3710,0.063850578,0.064359588,0.824121971,0.814693878,0.482371795,0.433915212,5.584690319
3720,0.063848633,0.064381651,0.824121971,0.814693878,0.482371795,0.433915212,5.598165433
3730,0.064064963,0.06506495,0.823577457,0.813061224,0.466227348,0.411311054,5.616226267
3740,0.063843437,0.064400817,0.824666485,0.814693878,0.483146067,0.433915212,5.637174842
3750,0.063908802,0.064558544,0.823577457,0.810612245,0.49375,0.439613527,5.659661682
3760,0.063914568,0.064356283,0.824666485,0.809795918,0.488888889,0.424691358,5.671739745
3770,0.063867399,0.064486382,0.824121971,0.810612245,0.479032258,0.42,5.684817263
3780,0.063833017,0.064347848,0.823577457,0.812244898,0.4816,0.427860697,5.698862522
3790,0.063851147,0.064314592,0.8233052,0.812244898,0.482868526,0.427860697,5.720001398
3800,0.064157182,0.064912437,0.824121971,0.810612245,0.461666667,0.402061856,5.730394696
3810,0.063836215,0.064355854,0.822216172,0.812244898,0.479681275,0.430693069,5.743650432
3820,0.064026362,0.064780871,0.824666485,0.816326531,0.480645161,0.438902743,5.758131042
3830,0.063855591,0.064631576,0.825755513,0.814693878,0.483870968,0.436724566,5.772211039
3840,0.063940206,0.064602552,0.82602777,0.814693878,0.473206925,0.422391858,5.784283815
3850,0.063812398,0.064369384,0.823577457,0.812244898,0.480769231,0.430693069,5.795143799
3860,0.0638102,0.064338131,0.824121971,0.812244898,0.479032258,0.427860697,5.808635524
3870,0.063880027,0.064427955,0.823032943,0.808979592,0.474110032,0.415,5.821667735
3880,0.063788053,0.064304761,0.825210999,0.812244898,0.482258065,0.427860697,5.835526848
3890,0.063878508,0.064487784,0.82602777,0.814693878,0.47146402,0.422391858,5.848313628
3900,0.063787602,0.064314981,0.824938742,0.812244898,0.481033091,0.427860697,5.860770025
3910,0.063787602,0.064314981,0.824938742,0.812244898,0.481033091,0.427860697,5.874836052
3920,0.063796854,0.064180123,0.825483256,0.811428571,0.482647296,0.42962963,5.886755153
3930,0.063790742,0.064329242,0.825755513,0.812244898,0.482200647,0.427860697,5.899182099
3940,0.063787354,0.064314611,0.824938742,0.812244898,0.481033091,0.427860697,5.91089504
3950,0.063775633,0.064364935,0.825483256,0.814693878,0.481810833,0.431077694,5.925298624
3960,0.063736604,0.064332694,0.825210999,0.814693878,0.481421648,0.431077694,5.938271931
3970,0.063734661,0.064319544,0.825483256,0.814693878,0.481810833,0.431077694,5.949956176
3980,0.063936412,0.064686436,0.827389055,0.817142857,0.487883683,0.43718593,5.962079927
3990,0.063733827,0.064338511,0.825210999,0.814693878,0.481421648,0.431077694,5.974630344
4000,0.063735292,0.064329015,0.825483256,0.814693878,0.483481064,0.431077694,5.985689316
4010,0.063806216,0.064433602,0.826572284,0.816326531,0.472245236,0.42159383,6.001531485
4020,0.063738899,0.06436739,0.825755513,0.814693878,0.484702093,0.431077694,6.015668497
4030,0.063745748,0.064288233,0.823032943,0.814693878,0.478330658,0.431077694,6.026791657
4040,0.063724105,0.064261695,0.824938742,0.814693878,0.481033091,0.431077694,6.038411335
4050,0.063727038,0.064261043,0.824666485,0.814693878,0.479806139,0.431077694,6.055882385
4060,0.063884815,0.064520724,0.823032943,0.815510204,0.49845679,0.45410628,6.067408426
4070,0.063725294,0.064248191,0.824394228,0.814693878,0.479418886,0.431077694,6.078072448
4080,0.063732119,0.064327992,0.827389055,0.814693878,0.490353698,0.431077694,6.094314474
4090,0.063769737,0.06430434,0.828478083,0.814693878,0.48019802,0.41943734,6.106844878
4100,0.063721583,0.064275208,0.823849714,0.813061224,0.479485117,0.423173804,6.121350786
4110,0.063706707,0.06425543,0.824394228,0.812244898,0.481094127,0.422110553,6.134593308
4120,0.063698005,0.064295295,0.825483256,0.812244898,0.482647296,0.422110553,6.150539687
4130,0.063708943,0.064311834,0.824938742,0.812244898,0.480194018,0.422110553,6.164278729
4140,0.06369164,0.064299826,0.824938742,0.812244898,0.48186946,0.422110553,6.178482949
4150,0.063687535,0.064294223,0.825483256,0.812244898,0.482647296,0.422110553,6.191251984
4160,0.063686194,0.064288872,0.825483256,0.812244898,0.482647296,0.422110553,6.202420076
4170,0.063676589,0.06423402,0.824666485,0.811428571,0.488076312,0.432432432,6.214932355
4180,0.063699282,0.06419657,0.824394228,0.811428571,0.490923441,0.432432432,6.232597108
4190,0.063673542,0.064253938,0.824121971,0.811428571,0.488924051,0.432432432,6.248662804
4200,0.063797493,0.064412109,0.828205826,0.812244898,0.465707028,0.41025641,6.261814706
4210,0.063683887,0.064250891,0.822760686,0.808979592,0.482922955,0.426470588,6.274655482
4220,0.063665144,0.06426006,0.824121971,0.809795918,0.487301587,0.427518428,6.287694488
4230,0.063663802,0.064206864,0.823577457,0.809795918,0.484896661,0.427518428,6.302717682
4240,0.063716488,0.064343142,0.822760686,0.808979592,0.496519722,0.432038835,6.317819791
4250,0.063640953,0.06422706,0.825210999,0.811428571,0.484751204,0.42394015,6.329678479
4260,0.063606694,0.064329635,0.826572284,0.814693878,0.488353414,0.433915212,6.34342394
4270,0.063604927,0.064349259,0.826844541,0.813061224,0.488745981,0.426065163,6.358963287
4280,0.063604904,0.06430383,0.825755513,0.813061224,0.485530547,0.426065163,6.370013199
4290,0.063598466,0.064342381,0.825210999,0.812244898,0.484751204,0.425,6.382201138
4300,0.063595869,0.06432073,0.825210999,0.811428571,0.484751204,0.42394015,6.395665678
4310,0.063594628,0.064347213,0.825755513,0.813061224,0.485530547,0.431761787,6.410010359
4320,0.063592719,0.064364962,0.82602777,0.813061224,0.487570168,0.431761787,6.423087121
4330,0.063590355,0.064345477,0.82602777,0.813061224,0.487570168,0.431761787,6.437049313
4340,0.064534772,0.065552718,0.815954261,0.806530612,0.524613221,0.479120879,6.449854221
4350,0.063863727,0.064534464,0.825755513,0.813061224,0.454855196,0.398950131,6.464281969
4360,0.063586421,0.064372525,0.825755513,0.813061224,0.489633174,0.434567901,6.480041446
4370,0.064420233,0.06474604,0.823849714,0.813877551,0.422836753,0.390374332,6.494830543
4380,0.063590861,0.06434202,0.825755513,0.813061224,0.49044586,0.434567901,6.508966423
4390,0.063586249,0.064363512,0.825210999,0.813061224,0.488853503,0.434567901,6.524825581
4400,0.063602791,0.064395273,0.825210999,0.813061224,0.487220447,0.434567901,6.540815004
4410,0.063577312,0.064337823,0.825210999,0.813061224,0.487220447,0.431761787,6.55672136
4420,0.063747375,0.063959171,0.821399401,0.812244898,0.48427673,0.433497537,6.571531976
4430,0.063576552,0.064367272,0.825755513,0.813061224,0.49044586,0.434567901,6.589347759
4440,0.063568601,0.064408714,0.825483256,0.816326531,0.484312148,0.438902743,6.604811591
4450,0.063613008,0.064128736,0.823577457,0.813061224,0.485714286,0.431761787,6.618786998
4460,0.063621712,0.064476184,0.825210999,0.813061224,0.47634584,0.423173804,6.634484175
4470,0.063563143,0.06438252,0.825483256,0.815510204,0.484312148,0.437810945,6.647986097
4480,0.063566912,0.064406034,0.825755513,0.815510204,0.48635634,0.437810945,6.662160869
4490,0.063561999,0.064353339,0.824938742,0.816326531,0.48436247,0.438902743,6.679231308
4500,0.063561631,0.064341411,0.825483256,0.816326531,0.485140562,0.438902743,6.695627767
4510,0.063547402,0.064386888,0.825483256,0.816326531,0.485140562,0.438902743,6.71384039
4520,0.065652716,0.065918347,0.813776205,0.809795918,0.33072407,0.3003003,6.731522889
4530,0.063547617,0.064386287,0.825483256,0.816326531,0.485140562,0.438902743,6.747651642
4540,0.06355805,0.064405569,0.825483256,0.816326531,0.484312148,0.438902743,6.763479084
4550,0.063613997,0.064419508,0.826844541,0.814693878,0.470881864,0.416452442,6.7785019
4560,0.063583976,0.064340095,0.824666485,0.810612245,0.489698891,0.434146341,6.795105272
4570,0.063544462,0.064386853,0.825210999,0.816326531,0.484751204,0.438902743,6.821397371
4580,0.063582899,0.064292498,0.826572284,0.813877551,0.491620112,0.441176471,6.840612096
4590,0.063534781,0.064382971,0.825483256,0.814693878,0.485966319,0.436724566,6.860088859
4600,0.063675449,0.064612979,0.823849714,0.815510204,0.484462151,0.435,6.878026978
4610,0.063886008,0.064738119,0.822760686,0.811428571,0.452481077,0.4,6.895237499
4620,0.065677067,0.066640749,0.808603322,0.8,0.557583386,0.514851485,6.913393861
4630,0.063522112,0.06436226,0.824666485,0.813877551,0.483974359,0.432835821,6.935744019
4640,0.063526101,0.064342085,0.825210999,0.813877551,0.48392283,0.432835821,6.955582505
4650,0.06416459,0.064738506,0.822760686,0.810612245,0.412984671,0.359116022,6.97781259
4660,0.064015026,0.065434108,0.822216172,0.808163265,0.458091286,0.392764858,6.993083856
4670,0.063513113,0.064309656,0.826572284,0.815510204,0.480847596,0.432160804,7.011966306
4680,0.063446052,0.064330914,0.82602777,0.814693878,0.488390713,0.436724566,7.029331257
4690,0.06344753,0.064305871,0.825210999,0.814693878,0.48392283,0.436724566,7.050185813
4700,0.063659225,0.064651026,0.824394228,0.813061224,0.448246364,0.398950131,7.067485066
4710,0.063709198,0.064327847,0.824121971,0.812244898,0.490536278,0.43902439,7.086260283
4720,0.063434304,0.064360413,0.825483256,0.814693878,0.485966319,0.436724566,7.101627076
4730,0.063430679,0.064347814,0.82602777,0.814693878,0.489208633,0.436724566,7.112778177
4740,0.06344454,0.064432339,0.826844541,0.814693878,0.484602917,0.431077694,7.12463762
4750,0.063431537,0.064425752,0.824938742,0.813877551,0.48186946,0.427135678,7.138086302
4760,0.063460694,0.064452615,0.824938742,0.813877551,0.481033091,0.427135678,7.156164129
4770,0.063428964,0.064462464,0.824938742,0.813877551,0.483534137,0.427135678,7.171410096
4780,0.063423984,0.064391849,0.824938742,0.813877551,0.483534137,0.427135678,7.188498658
4790,0.063412296,0.064361393,0.824121971,0.812244898,0.481540931,0.425,7.199720366
4800,0.06341953,0.064364153,0.824394228,0.812244898,0.482758621,0.425,7.21222887
4810,0.063457158,0.064357736,0.824394228,0.812244898,0.476035743,0.419191919,7.227939639
4820,0.063411397,0.064359833,0.824121971,0.812244898,0.481540931,0.425,7.240414163
4830,0.063476097,0.064430831,0.824666485,0.813061224,0.4848,0.431761787,7.253264758
4840,0.063411075,0.064360806,0.824394228,0.812244898,0.483586869,0.425,7.267415364
4850,0.063543733,0.064639533,0.82058263,0.809795918,0.476568705,0.418952618,7.279081487
4860,0.063406459,0.064382545,0.827389055,0.813877551,0.5,0.438423645,7.29019521
4870,0.063401906,0.06435872,0.827389055,0.813877551,0.499210111,0.438423645,7.305150061
4880,0.063400953,0.064319474,0.826844541,0.813877551,0.496038035,0.435643564,7.316775781
4890,0.06340947,0.064332581,0.825755513,0.813877551,0.495268139,0.441176471,7.328335802
4900,0.063397907,0.064326642,0.827389055,0.814693878,0.499210111,0.439506173,7.339524283
4910,0.063400942,0.064344112,0.827116798,0.814693878,0.49722882,0.436724566,7.351753001
4920,0.063402714,0.064305273,0.826844541,0.814693878,0.496835443,0.439506173,7.364172396
4930,0.063376466,0.064325051,0.827116798,0.814693878,0.495631454,0.436724566,7.376345231
4940,0.063914659,0.064510456,0.824938742,0.810612245,0.439407149,0.392670157,7.390252675
4950,0.063733634,0.064457888,0.823032943,0.810612245,0.514200299,0.465437788,7.402059257
4960,0.063379961,0.064357722,0.826844541,0.813877551,0.495238095,0.432835821,7.412677213
4970,0.063407231,0.06413445,0.82602777,0.813877551,0.497246263,0.435643564,7.425024115
4980,0.063376182,0.064325958,0.827116798,0.815510204,0.496431404,0.440594059,7.437235841
4990,0.063384374,0.064353175,0.826844541,0.813877551,0.495238095,0.432835821,7.450504039
5000,0.063380104,0.064279488,0.827116798,0.813061224,0.498023715,0.428927681,7.461810327
5010,0.063377896,0.064297304,0.826844541,0.814693878,0.495238095,0.436724566,7.47530885
5020,0.063371482,0.064314099,0.826300027,0.814693878,0.492845787,0.436724566,7.488794157
5030,0.063382752,0.064325032,0.826844541,0.814693878,0.495238095,0.436724566,7.501650791
5040,0.064398495,0.064991229,0.82058263,0.810612245,0.39374425,0.344632768,7.511987072
5050,0.063370677,0.064329418,0.826844541,0.814693878,0.495238095,0.436724566,7.526358187
5060,0.063695613,0.064439732,0.824666485,0.808979592,0.519402985,0.458333333,7.539203493
5070,0.063368528,0.064283106,0.827116798,0.814693878,0.496431404,0.436724566,7.55149338
5080,0.063427377,0.064414118,0.824938742,0.812244898,0.47595762,0.41025641,7.564850687
5090,0.063368659,0.064304942,0.827389055,0.814693878,0.497622821,0.436724566,7.580977929
5100,0.064596034,0.065430015,0.815954261,0.803265306,0.551724138,0.498960499,7.59320136
5110,0.063365861,0.064308419,0.827389055,0.814693878,0.497622821,0.436724566,7.607439186
5120,0.063632906,0.064258567,0.824121971,0.811428571,0.494522692,0.448687351,7.618949366
5130,0.063362897,0.064266853,0.826844541,0.814693878,0.495238095,0.439506173,7.630327772
5140,0.063362379,0.064271866,0.826844541,0.815510204,0.495238095,0.440594059,7.641404868
5150,0.06336796,0.064299308,0.826300027,0.814693878,0.488782051,0.433915212,7.653304336
5160,0.063360156,0.064251119,0.827389055,0.814693878,0.497622821,0.439506173,7.665566656
5170,0.063375252,0.064287497,0.827389055,0.814693878,0.49117175,0.431077694,7.6767238
5180,0.063365372,0.064280713,0.827661312,0.813877551,0.501182033,0.441176471,7.688871715
5190,0.063362615,0.06421821,0.827389055,0.814693878,0.496025437,0.436724566,7.704561717
5200,0.063366295,0.064330414,0.825755513,0.813061224,0.495268139,0.437346437,7.720642138
5210,0.063352241,0.064295208,0.828205826,0.815510204,0.501185771,0.440594059,7.735657026
5220,0.063359317,0.0642475,0.827933569,0.815510204,0.501577287,0.440594059,7.746658605
5230,0.063360323,0.064339859,0.828205826,0.814693878,0.502758077,0.433915212,7.76609761
5240,0.063351498,0.064293253,0.828205826,0.815510204,0.501185771,0.440594059,7.780656759
5250,0.063359649,0.06430262,0.828205826,0.815510204,0.501185771,0.440594059,7.794628011
5260,0.063775367,0.064718858,0.824938742,0.810612245,0.453695837,0.379679144,7.809405022
5270,0.063372313,0.064295335,0.827116798,0.813877551,0.49722882,0.438423645,7.827200793
5280,0.063463899,0.064540765,0.823032943,0.810612245,0.48657188,0.422885572,7.845326193
5290,0.063364107,0.064287099,0.828205826,0.815510204,0.499603489,0.440594059,7.861361683
5300,0.063337912,0.064248494,0.828205826,0.815510204,0.499603489,0.440594059,7.87574752
5310,0.063337912,0.064248494,0.828205826,0.815510204,0.499603489,0.440594059,7.892617841
5320,0.063344641,0.064205825,0.827116798,0.815510204,0.494023904,0.440594059,7.910311666
5330,0.06342734,0.064360426,0.827116798,0.813061224,0.499605989,0.445520581,7.930144489
5340,0.063342649,0.064308941,0.826572284,0.814693878,0.492430279,0.436724566,7.946955533
5350,0.063328602,0.064255532,0.827389055,0.815510204,0.496025437,0.440594059,7.96362838
5360,0.06338963,0.064260762,0.826844541,0.816326531,0.501567398,0.455205811,7.981355054
5370,0.063340576,0.064196305,0.827933569,0.815510204,0.499207607,0.440594059,7.998919747
5380,0.063345233,0.064199345,0.827661312,0.813877551,0.49481245,0.435643564,8.015443826
5390,0.063388436,0.06427012,0.825755513,0.811428571,0.503875969,0.443373494,8.030318632
5400,0.063322809,0.064206304,0.826844541,0.815510204,0.494435612,0.440594059,8.051944208
5410,0.063335095,0.06420968,0.826572284,0.813061224,0.491620112,0.428927681,8.070221397
5420,0.063306006,0.06429838,0.825755513,0.813061224,0.49044586,0.437346437,8.086857241
5430,0.063304552,0.064292866,0.82602777,0.813061224,0.491646778,0.437346437,8.105174075
5440,0.063307816,0.06430742,0.826300027,0.812244898,0.49122807,0.433497537,8.121858628
5450,0.06330038,0.064275668,0.825210999,0.813061224,0.488038278,0.437346437,8.142141529
5460,0.063293435,0.064249735,0.825755513,0.812244898,0.488817891,0.430693069,8.162930765
5470,0.06370586,0.064762914,0.823577457,0.808163265,0.431578947,0.366576819,8.177515589
5480,0.06329665,0.064260279,0.826300027,0.812244898,0.49122807,0.430693069,8.195135409
5490,0.065194674,0.066017366,0.813503948,0.798367347,0.561740243,0.508946322,8.214495878
5500,0.06330662,0.064265002,0.825755513,0.813877551,0.483870968,0.43,8.232318458
5510,0.065661511,0.065930197,0.81241492,0.813061224,0.323846909,0.3081571,8.250004734
5520,0.063269303,0.06422578,0.824938742,0.813877551,0.486011191,0.435643564,8.266057971
5530,0.063470643,0.064380784,0.823577457,0.808163265,0.498452012,0.43373494,8.281451572
5540,0.06326288,0.064231641,0.826300027,0.814693878,0.49122807,0.442260442,8.299080076
5550,0.063271002,0.064192728,0.82602777,0.814693878,0.489208633,0.442260442,8.31725041
5560,0.063261682,0.064226758,0.826300027,0.814693878,0.49122807,0.442260442,8.333725405
5570,0.063261402,0.064208212,0.826300027,0.813877551,0.49122807,0.441176471,8.352061497
5580,0.063284007,0.064384172,0.824666485,0.813061224,0.480645161,0.423173804,8.369989424
5590,0.063287388,0.064140381,0.825483256,0.814693878,0.488427773,0.439506173,8.388172217
5600,0.063243683,0.064479639,0.825483256,0.813061224,0.482647296,0.426065163,8.405833949
5610,0.063253284,0.06453262,0.82602777,0.813877551,0.485092667,0.427135678,8.422883246
5620,0.063246975,0.064471023,0.826572284,0.813061224,0.488353414,0.426065163,8.439204187
5630,0.063260673,0.064598483,0.82602777,0.814693878,0.485092667,0.431077694,8.457494591
5640,0.063231985,0.064484851,0.82602777,0.813877551,0.486746988,0.43,8.472994296
5650,0.063348611,0.06461674,0.826300027,0.813061224,0.477905074,0.417302799,8.488552145
5660,0.063230339,0.064504529,0.825755513,0.813877551,0.485530547,0.43,8.504486067
5670,0.063178659,0.064532933,0.825210999,0.813877551,0.489666137,0.441176471,8.517555278
5680,0.063172069,0.064511871,0.825210999,0.813877551,0.489666137,0.443902439,8.531362283
5690,0.063172058,0.064508501,0.824938742,0.813877551,0.490087232,0.443902439,8.542887569
5700,0.063169713,0.064439401,0.82602777,0.813061224,0.490836653,0.4400978,8.557680442
5710,0.063196682,0.064385719,0.825755513,0.817142857,0.492063492,0.458937198,8.572193522
5720,0.063167959,0.064439309,0.826572284,0.813061224,0.492430279,0.4400978,8.584256105
5730,0.063165951,0.064444168,0.826300027,0.813061224,0.492038217,0.4400978,8.600073352
5740,0.0636478,0.065115506,0.823032943,0.809795918,0.430823117,0.375335121,8.613241112
5750,0.063308226,0.064604656,0.826844541,0.815510204,0.482926829,0.432160804,8.629093099
5760,0.063176321,0.064461361,0.826572284,0.814693878,0.490807354,0.442260442,8.641001627
5770,0.064035874,0.065595332,0.817043289,0.801632653,0.530726257,0.472885033,8.652581661
5780,0.06316832,0.064384548,0.82602777,0.813061224,0.492454329,0.4400978,8.669438011
5790,0.063158776,0.064490425,0.826300027,0.813061224,0.49122807,0.4400978,8.682412828
5800,0.06315574,0.064477018,0.826572284,0.814693878,0.493237868,0.447688564,8.694743117
5810,0.063285002,0.064553756,0.826844541,0.817142857,0.497630332,0.464114833,8.7077859
5820,0.063160206,0.064511218,0.82602777,0.813877551,0.490836653,0.438423645,8.722942381
5830,0.063147812,0.0644348,0.826572284,0.813061224,0.492430279,0.434567901,8.73917006
5840,0.063147812,0.0644348,0.826572284,0.813061224,0.492430279,0.434567901,8.753644628
5850,0.063141434,0.064394626,0.827116798,0.812244898,0.494828958,0.433497537,8.768136567
5860,0.063176041,0.064351116,0.824938742,0.810612245,0.5003885,0.439613527,8.780602405
5870,0.063140403,0.064403048,0.826572284,0.814693878,0.490807354,0.436724566,8.795776632
5880,0.06313144,0.064387704,0.826572284,0.814693878,0.490807354,0.436724566,8.810255355
5890,0.063131401,0.064387678,0.826572284,0.814693878,0.490807354,0.436724566,8.824179413
5900,0.063154892,0.064472611,0.826300027,0.814693878,0.4896,0.436724566,8.838953028
5910,0.063166545,0.06447639,0.827933569,0.816326531,0.489499192,0.438902743,8.853407585
5920,0.063130889,0.064283114,0.825210999,0.811428571,0.49047619,0.432432432,8.867376194
5930,0.063125066,0.064285815,0.825210999,0.813061224,0.489666137,0.4400978,8.881131849
5940,0.063125381,0.064287003,0.825210999,0.813061224,0.489666137,0.4400978,8.892662796
5950,0.063125512,0.064295318,0.825210999,0.813061224,0.488853503,0.4400978,8.906579301
5960,0.063130279,0.06426389,0.824394228,0.814693878,0.489311164,0.447688564,8.922424113
5970,0.063121033,0.064215418,0.824666485,0.817142857,0.478119935,0.44278607,8.936589819
5980,0.06313471,0.064158638,0.824666485,0.813877551,0.483146067,0.435643564,8.950266937
5990,0.063109538,0.064197995,0.825210999,0.815510204,0.485576923,0.443349754,8.96603019
6000,0.063083626,0.064213201,0.825755513,0.812244898,0.50617284,0.452380952,8.980440572
6010,0.063111263,0.064146113,0.824121971,0.813061224,0.5,0.450839329,8.99384923
6020,0.06307205,0.064221037,0.824394228,0.813877551,0.499612102,0.454545455,9.008789733
6030,0.063071247,0.064231755,0.824394228,0.813061224,0.499612102,0.450839329,9.024915844
6040,0.063058628,0.064276051,0.825755513,0.814693878,0.499217527,0.450363196,9.039939794
6050,0.063054418,0.064279305,0.825210999,0.814693878,0.496865204,0.450363196,9.054196876
6060,0.063031658,0.064285486,0.825483256,0.813877551,0.497254902,0.443902439,9.069461722
6070,0.063010726,0.06431203,0.826572284,0.816326531,0.492430279,0.438902743,9.084070331
6080,0.063011728,0.064314179,0.826572284,0.816326531,0.492430279,0.438902743,9.099533786
6090,0.063009932,0.064299381,0.824121971,0.815510204,0.489731438,0.446078431,9.113123305
6100,0.063019649,0.064366984,0.824394228,0.815510204,0.489311164,0.446078431,9.124859278
6110,0.063021911,0.064279861,0.824121971,0.815510204,0.489731438,0.446078431,9.141628785
6120,0.063007598,0.064302064,0.824938742,0.815510204,0.492501973,0.446078431,9.157815686
6130,0.063077803,0.064379858,0.826844541,0.814693878,0.493630573,0.433915212,9.171120886
6140,0.063001726,0.064275911,0.824938742,0.815510204,0.492501973,0.446078431,9.187082367
6150,0.063001726,0.064275911,0.824938742,0.815510204,0.492501973,0.446078431,9.20304385
6160,0.06300189,0.064288682,0.825210999,0.815510204,0.492890995,0.446078431,9.215027896
6170,0.063023938,0.064293237,0.824666485,0.815510204,0.492913386,0.446078431,9.227776165
6180,0.063002896,0.06427184,0.824666485,0.815510204,0.491311216,0.446078431,9.244091822
6190,0.062999681,0.064254408,0.824394228,0.814693878,0.490923441,0.444987775,9.259550744
6200,0.063044786,0.064339645,0.827661312,0.816326531,0.49074819,0.438902743,9.277968013
6210,0.062998798,0.064311337,0.824938742,0.815510204,0.491699605,0.446078431,9.297838214
6220,0.062996474,0.064284522,0.824666485,0.815510204,0.491311216,0.446078431,9.314936594
6230,0.063017158,0.064327326,0.824938742,0.815510204,0.493301812,0.446078431,9.331220533
6240,0.062991059,0.06429269,0.825483256,0.814693878,0.493280632,0.444987775,9.349756367
6250,0.063044142,0.064444048,0.826844541,0.813877551,0.490384615,0.43,9.36745359
